uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:2dHoVW9AxJVSRebPRyV2aA,ROSÉ,Gone,26,4,0.647,0.377,6,-6.003,1,0.0375,0.594,0.0,0.0768,79.936,4,207164
spotify:track:137mSruegm1u6x9NvwiagR,"Justin Bieber, The Kid LAROI",Unstable (feat. The Kid LAROI),28,3,0.495,0.333,4,-10.109,0,0.0288,0.737,0.0,0.112,99.757,4,158324
spotify:track:1XGmzt0PVuFgQYYnV2It7A,"Maroon 5, Wiz Khalifa",Payphone,193,3,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,110.015,4,231173
spotify:track:3T03rPwlL8NVk1yIaxeD8U,Justin Bieber,Off My Face,37,3,0.509,0.228,4,-8.68,1,0.0332,0.92,0.0,0.104,90.674,4,156468
spotify:track:2xdwCJLfKCkat14mlgR26M,Billie Eilish,Lost Cause,15,3,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,75.051,4,212496
spotify:track:2TOzTqQXNmR2zDJXihjZ2e,Olivia Rodrigo,enough for you,11,5,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,88.485,4,202827
spotify:track:1QL7nSDZCwZMnbisV4KOXt,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,60,3,0.39,0.83,11,-5.201,0,0.0563,0.0021,0.0,0.156,90.021,4,168030
spotify:track:4wcBRRpIfesgcyUtis7PEg,Olivia Rodrigo,"1 step forward, 3 steps back",13,5,0.473,0.203,2,-12.627,1,0.102,0.941,0.0,0.126,168.884,4,163587
spotify:track:6uvMKqNlrSvcC4NaKnrwjZ,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",17,8,0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,141.02,4,278085
spotify:track:6nV2dFZXpv1JlqDWBeTXRl,KSI,Holiday,76,1,0.356,0.684,8,-7.347,1,0.0878,0.152,0.0,0.101,87.188,4,193733
spotify:track:1m0UFnuTktOkksvjbF9z0m,Vegedream,Ramenez la coupe à la maison,77,1,0.808,0.661,0,-6.237,0,0.0395,0.0358,0.0,0.138,107.992,4,235556
spotify:track:1zejeOnykpCoyVSit6Bwp3,Olivia Rodrigo,hope ur ok,22,5,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,77.253,4,209560
spotify:track:3iPbmpKBMflYd7UjdYftoj,TWICE,Alcohol-Free,80,2,0.688,0.909,8,-1.992,1,0.0624,0.0474,1.35e-06,0.0674,97.097,4,210573
spotify:track:64v1g2HcPumBz2Wd1rT56b,"Tyler, The Creator",LUMBERJACK,97,1,0.386,0.762,9,-6.341,1,0.564,0.122,0.0,0.527,170.691,4,138312
spotify:track:2NM0qHzx4Ohy8iXHEEgwlO,"Migos, Drake",Having Our Way (feat. Drake),50,2,0.927,0.538,1,-3.917,1,0.116,0.0312,0.0,0.0945,125.983,4,278191
spotify:track:7xT1n5JKpB0bMPh6FL589e,"Crissin, Totoy El Frio, Natan & Shander",Poblado,59,6,0.894,0.709,3,-7.478,0,0.118,0.00914,0.0,0.101,93.048,4,201597
spotify:track:1fxYz1s15pyZLsJT0Hdh1m,Roddy Ricch,late at night,58,3,0.643,0.403,1,-11.254,0,0.41,0.343,0.0,0.138,98.54,4,174682
spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan, DJ 900",Bipolar,79,7,0.601,0.36,9,-7.791,0,0.0877,0.586,0.0,0.0882,124.993,4,276480
spotify:track:3nY8AqaMNNHHLYV4380ol0,"StarBoi3, Doja Cat",Dick (feat. Doja Cat),72,8,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,125.994,4,175238
spotify:track:0vR2rIVORmgeKiGIgNT0fV,"Calvin Harris, Tom Grennan",By Your Side (feat. Tom Grennan),80,3,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,124.01,4,189672
spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,DaBaby,Ball If I Want To,120,1,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,139.949,4,112547
spotify:track:5qNh5WtzMbfpSj2jLlBkoD,Billie Eilish,Your Power,4,8,0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,129.65,4,245897
spotify:track:01hEpx8jnOG4q7nDK14Rhi,sangiovanni,malibu,81,6,0.733,0.736,7,-5.123,0,0.111,0.028,0.0,0.131,147.897,4,166216
spotify:track:1VauUM5CBX7nkLcgafQL2B,"Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40",101,2,0.783,0.524,5,-6.455,0,0.0554,0.241,0.0,0.271,117.496,4,164896
spotify:track:6qdMhG7pRFi0csRlFGvLE4,"Fedez, Achille Lauro, Orietta Berti",MILLE – feat. Orietta Berti,138,2,0.527,0.764,2,-4.297,1,0.322,0.016,0.0,0.0273,184.339,4,175924
spotify:track:31sSFHIe4NaxltVFOEIcTa,"Tate McRae, Khalid",working,146,1,0.783,0.435,7,-7.78,1,0.0588,0.282,0.0,0.0833,106.974,4,210220
spotify:track:03y045SZqaC94yfXl1cU4E,"Soso Maness, PLK",Petrouchka (feat. PLK),112,3,0.624,0.802,6,-4.818,1,0.311,0.0597,0.0,0.252,133.888,4,189933
spotify:track:5zqObw7wjBgL9TDiAymxPn,"Anne-Marie, Niall Horan",Our Song,100,5,0.595,0.759,11,-4.245,0,0.0423,0.141,0.0,0.172,80.953,4,163733
spotify:track:5W8jRrZ6tWrTrqnKRtIQBf,"J. Cole, Lil Baby",p r i d e . i s . t h e . d e v i l (with Lil Baby),11,6,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,88.967,4,218210
spotify:track:1D3z6HTiQsNmZxjl7F7eoG,"J. Cole, 21 Savage, Morray",m y . l i f e (with 21 Savage & Morray),6,6,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,140.021,4,218802
spotify:track:23OYT3SFtoJqhiAUqktbc1,"Polo G, The Kid LAROI, Lil Durk",No Return (with The Kid LAROI & Lil Durk),66,2,0.479,0.645,5,-7.336,0,0.302,0.135,0.0,0.0825,155.057,4,168729
spotify:track:1x3Qb8np6S1UvpSLthwEJN,"BLANCO, Sfera Ebbasta",MI FAI IMPAZZIRE,191,1,0.477,0.844,11,-4.87,1,0.0458,0.00273,0.0,0.137,169.941,4,220235
spotify:track:2iL0W5qi0ivZ9WRXbZ74cS,"Martin Garrix, Bono, The Edge",We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,175,2,0.66,0.733,0,-4.619,1,0.0359,0.248,8.96e-06,0.17,119.933,4,217000
spotify:track:1EHUQesfVKwbthtNcpBi9g,"The Kid LAROI, Miley Cyrus",WITHOUT YOU (with Miley Cyrus),34,1,0.655,0.469,0,-6.257,1,0.0292,0.173,0.0,0.0956,92.56,4,161385
spotify:track:20GrahbI4AzAOWxpYfDKkf,"DJ Khaled, Post Malone, DaBaby, Megan Thee Stallion, Lil Baby","I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",47,1,0.757,0.721,4,-2.906,0,0.0691,0.00196,0.0,0.647,124.036,4,165366
spotify:track:2QdH0rKlV3d9Y6lWzcnlBH,ITZY,In the morning,69,1,0.847,0.814,11,-4.668,0,0.152,0.0825,0.000507,0.0948,140.057,4,172359
spotify:track:4JJcP0Rv9AgyPD6ZGaC8EE,"Baby Keem, Travis Scott",durag activity (with Travis Scott),72,1,0.89,0.701,0,-5.712,0,0.342,0.00306,3.06e-06,0.0895,80.462,4,225020
spotify:track:3ke6it1vTmHtz2ApcIVUz5,"Bizarrap, Snow Tha Product","Snow Tha Product: Bzrp Music Sessions, Vol. 39",92,1,0.83,0.748,1,-5.362,1,0.162,0.354,0.0,0.0992,133.028,4,177443
spotify:track:1EJIcDYXwSqipW5dFe4uJz,"DJ Khaled, Lil Baby, Lil Durk",EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),101,1,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,150.062,4,236524
spotify:track:1F9kEuwT29fgqlovIclu81,"Machine Gun Kelly, Kellin Quinn",love race (feat. Kellin Quinn),113,1,0.517,0.848,10,-4.054,1,0.0521,0.00581,0.0,0.214,95.906,4,188779
spotify:track:1cEhrSF6EylAEqdhUGuNpX,"DJ Khaled, 21 Savage, Justin Bieber",LET IT GO (feat. Justin Bieber & 21 Savage),122,1,0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,129.06,4,165527
spotify:track:3ydI3CesHBnaY01Qff9jOr,Twenty One Pilots,Choker,127,1,0.7,0.664,7,-8.211,1,0.0394,0.306,1.89e-05,0.249,142.009,4,223066
spotify:track:2plRom0urixt6BE8t7kOhQ,Anitta,Girl From Rio,137,1,0.692,0.639,0,-6.717,1,0.0352,0.00727,0.0,0.199,140.059,4,194422
spotify:track:4TIqzdAssasqx3DAe6cG9J,"Joyner Lucas, Lil Baby",Ramen & OJ,191,1,0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,106.196,3,218448
spotify:track:6qraVL4IJaIj0IuEexYJNa,Myke Towers,Explícito,189,3,0.828,0.83,2,-3.371,1,0.047,0.348,1.6e-05,0.0613,95.007,4,195066
spotify:track:2gyYjQWXKxemhAyMPgctIx,J. Cole,i n t e r l u d e,21,1,0.604,0.668,1,-3.525,1,0.115,0.11,0.0,0.407,100.854,3,131413
spotify:track:0939D7aT18uBDS2MTjWzct,Coldplay,Higher Power,39,1,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,178.032,4,211295
spotify:track:21UkXrc9kD48rNpTMI2ecz,Lil Tecca,NEVER LEFT,72,1,0.807,0.659,11,-6.92,1,0.332,0.0224,0.0,0.309,82.465,4,168727
spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,130,1,0.75,0.668,0,-4.49,0,0.061,0.78,3.13e-06,0.338,94.998,4,159147
spotify:track:6LcX2hBbXaJcK4AuefE936,Don Toliver,What You Need,169,1,0.664,0.655,10,-7.327,0,0.0461,0.059,2.4e-05,0.17,129.987,4,217609
spotify:track:5OqIKA0ETzvxocl2IS7nV6,"187 Strassenbande, Bonez MC, Frauenarzt",Extasy,184,1,0.863,0.74,9,-5.879,0,0.151,0.0289,0.0272,0.0932,129.966,4,174021
spotify:track:6Et5KimMg3IXwD6lJPGmQw,"Alex Rose, Rauw Alejandro",Me Fije,197,1,0.76,0.668,7,-3.997,0,0.0667,0.397,3.36e-05,0.103,172.011,4,202320
spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,199,1,0.686,0.789,1,-4.103,1,0.126,0.322,0.0,0.4,157.932,4,157355
spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,2,34,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,107.682,4,262960
spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,1,6,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,121.932,4,168602
spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,5,29,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,67.196,4,126267
spotify:track:7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock,7,28,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,119.705,4,130973
spotify:track:0lLdorYw7lVrJydTINhWdI,Michael Bublé,It's Beginning to Look a Lot like Christmas,6,29,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,94.775,3,206640
spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,3,30,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,191.9,4,204093
spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,8,28,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,201.739,3,151000
spotify:track:3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,14,23,0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-06,0.299,148.733,4,182307
spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,9,20,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,159.876,4,229640
spotify:track:7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,15,27,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,161.993,4,182947
spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,16,20,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,91.751,4,181267
spotify:track:27qAMKrDdKEs8HDXcvR24R,Chris Rea,Driving Home for Christmas - 2019 Remaster,21,22,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,180.183,4,241627
spotify:track:0aoUM0zcu0kCX7Cv7O939I,"Ed Sheeran, Elton John",Merry Christmas,25,3,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,113.99,4,208547
spotify:track:4kKdvXD0ez7jp1296JmAts,"Frank Sinatra, B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),19,25,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,142.169,4,155453
spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,11,18,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,134.009,4,117147
spotify:track:6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,21,24,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,151.251,4,119787
spotify:track:4so0Wek9Ig1p6CRCHuINwW,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas,26,23,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,130.503,3,177480
spotify:track:27RYrbL6S02LNVhDWVl38b,"John Lennon, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,13,23,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,146.172,3,214333
spotify:track:1SV1fxF65n9NhRHp3KlBuu,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,15,24,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,94.736,4,227653
spotify:track:2TE4xW3ImvpltVU0cPcKUn,Shakin' Stevens,Merry Christmas Everyone,35,22,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,202.899,4,220160
spotify:track:6sBWmE23q6xQHlnEZ8jYPT,Elton John,Step Into Christmas,36,15,0.526,0.925,2,-5.584,1,0.0363,0.102,8.9e-06,0.305,140.308,4,272394
spotify:track:0247StOpd3AkeBQzANX4Zf,Band Aid,Do They Know It's Christmas? - 1984 Version,12,25,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,115.412,4,222533
spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1,6,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,93.023,4,613027
spotify:track:77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas - Single Version,37,21,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,140.467,4,135533
spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,Nat King Cole,The Christmas Song (Merry Christmas To You),30,22,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,78.696,4,192160
spotify:track:5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,19,3,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,106.703,5,174000
spotify:track:2pXpURmn6zC5ZYDMms6fwa,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),54,19,0.724,0.276,7,-12.25,1,0.0599,0.76,0.0,0.116,112.874,4,155933
spotify:track:3Kkjo3cT83cw09VJyrLNwX,Adele,Oh My God,3,5,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,88.098,4,225149
spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,The Jackson 5,Santa Claus Is Coming To Town,59,12,0.682,0.577,0,-11.309,1,0.0352,0.271,0.000786,0.0796,147.331,4,143773
spotify:track:47ohYW8e7dxCYn9qbUMBCI,Darlene Love,Christmas (Baby Please Come Home),50,11,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,126.627,4,166453
spotify:track:0YWUHZPJVg4iujddsJDwhM,Britney Spears,My Only Wish (This Year),64,14,0.669,0.843,0,-3.766,1,0.0268,0.169,0.0,0.195,147.08,4,255400
spotify:track:2pnPe4pJtq7689i5ydzvJJ,Chuck Berry,Run Rudolph Run - Single Version,65,13,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,152.132,4,165733
spotify:track:2xGO2UjzxeVQSIkyg98vck,Queen,Thank God It's Christmas - Non-Album Single,71,6,0.296,0.421,7,-8.891,1,0.0285,0.214,0.0,0.232,83.425,5,261627
spotify:track:3VTNVsTTu05dmTsVFrmGpK,"The Pogues, Kirsty MacColl",Fairytale of New York (feat. Kirsty MacColl),47,21,0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,78.111,4,272467
spotify:track:3nOz1U41SZZ0N3fuUWr9nb,Emmy Meli,I AM WOMAN,81,4,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,170.084,4,232813
spotify:track:6lX6l7OuA3qrnIRfdsr0dw,"Blessd, Justin Quiles, Lenny Tavárez",Medallo,82,5,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,90.02,4,233453
spotify:track:6pVW5LRWgeLaHudxauOTJU,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,44,14,0.666,0.841,2,-3.592,1,0.0312,0.613,0.0,0.113,128.706,4,126360
spotify:track:2OQ6a4CfUeYskpTTgyawyJ,"Gwen Stefani, Blake Shelton",You Make It Feel Like Christmas (feat. Blake Shelton),88,4,0.635,0.87,2,-4.291,0,0.04,0.0152,0.0,0.118,92.999,4,156773
spotify:track:7DF8lvLdV3htIbuTWpc7lR,"Juice WRLD, SUGA, BTS",Girl Of My Dreams (with SUGA of BTS),28,2,0.603,0.771,9,-6.336,1,0.0627,0.194,0.0,0.13,139.988,4,226149
spotify:track:3QiAAp20rPC3dcAtKtMaqQ,Elvis Presley,Blue Christmas,59,20,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,94.518,4,129173
spotify:track:4A8cWXxKfIL3lAyUDzXbCF,Kodak Black,Super Gremlin,91,2,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,72.993,4,200548
spotify:track:0Be7sopyKMv8Y8npsUkax2,Sebastian Yatra,Tacones Rojos,92,5,0.748,0.856,11,-3.517,0,0.0348,0.0824,0.0,0.142,123.031,4,189320
spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,Sam Smith,Have Yourself A Merry Little Christmas,29,19,0.438,0.178,5,-9.402,1,0.0414,0.957,0.0,0.316,75.248,1,170964
spotify:track:3DZ8dbKg4OTSSqGARvecYd,"Lil Durk, Morgan Wallen",Broadway Girls (feat. Morgan Wallen),94,1,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,74.967,4,185600
spotify:track:4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,98,4,0.512,0.339,8,-13.119,1,0.0498,0.727,0.0,0.0977,174.609,4,120693
spotify:track:1kjs5eR4DMzyB0gm1Z8waV,Trueno,DANCE CRIP,79,5,0.857,0.766,0,-3.699,1,0.0978,0.108,0.0,0.0817,106.024,4,165019
spotify:track:6s2wpWPFPAgKg2LXxi1Oee,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",72,8,0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,139.986,4,267600
spotify:track:1cA4wEmLkKlttS6N89LbJh,"Juice WRLD, Justin Bieber",Wandered To LA (with Justin Bieber),33,3,0.687,0.643,0,-4.763,1,0.0406,0.0518,3.31e-06,0.11,135.068,4,188833
spotify:track:4fzyvSu73BhGvi96p2zwjL,Coldplay,Christmas Lights,61,14,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,129.116,4,242496
spotify:track:2SBr3MK1sdMs8IxdRcN6qz,Kylie Minogue,Santa Baby,52,11,0.675,0.384,1,-7.12,1,0.045,0.752,0.0,0.167,86.953,4,201653
spotify:track:0So2sgVa8aJiARPl2P29u2,SALES,Pope Is a Rockstar,108,2,0.725,0.446,4,-8.958,0,0.0287,0.85,0.243,0.107,90.024,4,187333
spotify:track:6dmXZ9B5HdFAyzHeTneYBK,"ROSALÍA, The Weeknd",LA FAMA (with The Weeknd),32,6,0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,136.01,4,188103
spotify:track:1c4htMHiolERc0YJvZNdlc,"George Henrique & Rodrigo, Marília Mendonça",Vai Lá Em Casa Hoje,114,5,0.456,0.83,8,-3.646,0,0.281,0.53,0.0,0.968,157.628,4,191524
spotify:track:4MrfQL4TYQXJBlZYpAHTuE,Dean Martin,"Baby, It's Cold Outside",116,4,0.469,0.196,0,-16.093,1,0.0571,0.882,0.0,0.0513,130.036,3,143733
spotify:track:78pn8k7RogKo2oxl0DyX6d,Leona Lewis,One More Sleep,93,6,0.638,0.813,11,-3.849,1,0.0362,0.464,0.0,0.344,112.986,4,239587
spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,125,2,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,90.02,4,224997
spotify:track:1foCxQtxBweJtZmdxhEHVO,"Eartha Kitt, Henri René and His Orchestra",Santa Baby (with Henri René & His Orchestra),98,9,0.7,0.139,8,-12.346,1,0.0607,0.902,0.0,0.185,84.485,4,206067
spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,Shawn Mendes,It'll Be Okay,76,3,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,78.262,4,222800
spotify:track:5Ber68jZ7ytegr2UISEdb7,Michael Bublé,Santa Claus Is Coming to Town,46,14,0.594,0.389,10,-7.109,1,0.0517,0.785,0.0,0.0313,122.331,4,171093
spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,Dean Martin,Rudolph The Red-Nosed Reindeer,125,4,0.478,0.201,7,-16.768,1,0.0332,0.919,0.0,0.0854,136.471,4,135760
spotify:track:4tHqQMWSqmL6YjXwsqthDI,"Mykola Dmytrovych Leontovych, John Williams",Carol of the Bells,104,8,0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,46.718,4,85267
spotify:track:2O3MQ6H3gjrIWDcpeTrikT,"Kelly Clarkson, Ariana Grande","Santa, Can’t You Hear Me",138,1,0.495,0.896,11,-2.381,1,0.0331,0.005,0.0,0.353,146.04,4,242645
spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,127,3,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,119.978,4,178453
spotify:track:2quVkyLSVr5wX2QIhnexUt,Juice WRLD,Already Dead,18,6,0.744,0.495,1,-6.311,1,0.0634,0.0216,0.0,0.111,83.51,4,231221
spotify:track:1VuAamHM7P3VQQEXYGG3Uu,Nat King Cole,Joy To The World,111,4,0.553,0.337,10,-10.334,1,0.03,0.818,0.0,0.113,101.918,4,84987
spotify:track:3QIoEi8Enr9uHffwInGIsC,Eagles,Please Come Home for Christmas - 2013 Remaster,148,2,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,183.18,3,177440
spotify:track:5VTjBl3ddZEiG2LrH4VzyR,"Zé Felipe, Mc Danny",Toma Toma Vapo Vapo,151,4,0.763,0.859,4,-3.3,0,0.0479,0.322,0.0003,0.117,164.055,4,156760
spotify:track:3YvE7uo4ffseBoJPh8IhHp,"Marília Mendonça, Maiara & Maraisa",Presepada,138,5,0.606,0.733,9,-4.46,1,0.175,0.368,0.0,0.144,166.199,4,196210
spotify:track:0lJE8f0lx8mUSfMyxeYpiC,"TINI, L-Gante",Bar,99,6,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,94.148,4,160213
spotify:track:1V0qqWBbIWt8hlAjxTZedR,Stevie Wonder,What Christmas Means To Me,113,4,0.521,0.699,0,-6.961,1,0.0338,0.0981,0.0,0.1,83.529,4,148147
spotify:track:5xlS0QkVrSH7ssEbBgBzbM,The Beach Boys,Little Saint Nick - 1991 Remix,149,5,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,130.594,4,118840
spotify:track:1N1ZpYUJc9fwrqk53FGgWv,Sia,Santa's Coming for Us,80,9,0.547,0.814,1,-6.191,1,0.12,0.0215,0.0,0.0475,92.986,4,205267
spotify:track:3lkYS3iMpWMVpaJ0yJAFrJ,The Jackson 5,I Saw Mommy Kissing Santa Claus,99,4,0.574,0.603,3,-11.652,1,0.0592,0.356,1.51e-05,0.792,129.204,4,181200
spotify:track:0QwKxajohg1rAMMmv1AWe1,Juice WRLD,Burn,56,2,0.354,0.475,1,-9.333,0,0.0425,0.149,0.034,0.21,114.975,4,217222
spotify:track:4fSHADbZbhpZCT9oJpxwbP,"Paulo Pires, Mc Danny, Marcynho Sensação",Ameaça,132,6,0.644,0.938,8,-3.643,1,0.0602,0.216,1.69e-06,0.164,169.9,4,188096
spotify:track:48QmG1dfvMuYLxMPt7KSRA,"Sean Paul, Dua Lipa",No Lie,80,21,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,102.04,4,221176
spotify:track:0tXPhc8LvM4dPvoRwI66XQ,Michael Bublé,I'll Be Home for Christmas,110,3,0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,83.13,4,264827
spotify:track:1mH6tZC6iXIHPI6EixCwxw,Wizzard,I Wish It Could Be Christmas Everyday,187,1,0.383,0.914,9,-6.43,1,0.0515,0.00422,1.4e-05,0.444,139.955,4,278947
spotify:track:798ahLNEcoFER7Vywg1FMT,Calibre 50,A La Antigüita,128,6,0.651,0.726,8,-4.144,1,0.0539,0.382,0.0,0.0535,179.99,3,156267
spotify:track:1yxcKrEcxt4O03IIC25yHk,Tony Bennett,Winter Wonderland,78,5,0.453,0.453,3,-9.354,1,0.0395,0.871,0.0,0.218,116.098,4,133213
spotify:track:6w8ZPYdnGajyfPddTWdthN,Adele,Can I Get It,9,3,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,97.985,4,210384
spotify:track:6HTJgY7iWWlVLSDHsfHePf,Ninho,Jefe,115,1,0.648,0.599,7,-8.611,0,0.0799,0.474,6.81e-06,0.121,120.985,4,177705
spotify:track:6v0UJD4a2FtleHeSYVX02A,Adele,I Drink Wine,12,3,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,115.389,4,376169
