uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:3FSwpQ9dBZBeBV6UdYHI2R,Future,712PM,61,1,0.711,0.686,5,-6.409,0,0.271,0.0355,0.0,0.124,146.971,4,173187
spotify:track:7rWCWzPRftzZTZtIyQtaDU,"Future, Kanye West",KEEP IT BURNIN (feat. Kanye West),85,1,0.652,0.578,0,-6.187,1,0.161,0.00861,0.0,0.285,87.395,4,207213
spotify:track:0AAVJIN4plafvmNKqRCltG,Future,I'M DAT N****,86,1,0.911,0.573,2,-5.573,1,0.163,0.0112,5.83e-05,0.131,144.026,4,271840
spotify:track:4XJRpBOG0bU3Nxnvam3FnC,Future,LOVE YOU BETTER,131,1,0.709,0.357,5,-9.289,1,0.214,0.478,0.000294,0.112,75.494,4,129480
spotify:track:7HCX1Ch3mklJyEdpwPZBFW,"Future, Gunna, Young Thug",FOR A NUT (feat. Gunna & Young Thug),139,1,0.824,0.667,10,-6.603,0,0.0814,0.00321,2.65e-06,0.0956,82.037,4,207933
spotify:track:2tzgSUZOUKopYbRqQOVT8X,Future,MASSAGING ME,180,1,0.916,0.453,1,-4.148,1,0.158,0.000189,0.0,0.137,145.007,4,106133
spotify:track:1Ijpng3ZLhTRcEd8iqh4p4,Future,GOLD STACKS,190,1,0.763,0.526,5,-6.753,0,0.355,0.00937,2.25e-06,0.111,181.856,4,162333
spotify:track:5bLGQqcpsz5ISWeihZfJnR,"Russ, Ed Sheeran",Are You Entertained (feat. Ed Sheeran),60,1,0.587,0.61,10,-6.881,0,0.234,0.0402,0.0,0.167,130.063,4,156083
spotify:track:0N9C80kcgL0xXGduKnYKWi,"Mac Miller, The Temper Trap",Love Lost,175,1,0.735,0.812,2,-4.417,1,0.151,0.528,0.0,0.186,109.835,4,162876
spotify:track:4xxeEWGQNFQ6qehlnev5LS,Marília Mendonça,Te Amo Demais,177,1,0.713,0.625,0,-3.473,1,0.0268,0.573,0.0,0.11,114.023,4,205685
spotify:track:3uJFmluXzYedoJcvhpC1AW,"Cardi B, Kanye West, Lil Durk",Hot Shit (feat. Ye & Lil Durk),54,2,0.878,0.685,9,-5.28,1,0.225,0.00152,0.0,0.0753,157.003,4,211649
spotify:track:00imgaPlYRrMGn9o83hfmk,Brent Faiyaz,LOOSE CHANGE,178,1,0.574,0.369,1,-8.931,0,0.0814,0.753,0.0,0.147,84.975,4,226011
spotify:track:3XgGQ1wjo5khvq2UImjyNF,Brent Faiyaz,ALL MINE,188,1,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,141.967,4,216063
spotify:track:5QvW5lK6mkfTegpAK9JOO7,"Fivio Foreign, The Kid LAROI",Paris to Tokyo,198,1,0.642,0.787,5,-6.389,0,0.17,0.0185,0.0,0.288,146.733,4,130897
spotify:track:3Z7CaxQkqbIs1rewKi6v4W,"Tiësto, Charli XCX",Hot In It,150,1,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,123.045,4,129817
spotify:track:7sA2SKTo1QbTSSYn5YvJC4,Imagine Dragons,Sharks,111,2,0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,123.969,4,190883
spotify:track:6Kfoo60npYPdvNxMPMiDpX,Post Malone,Wrapped Around Your Finger,69,1,0.744,0.628,2,-5.435,1,0.0287,0.0493,0.0,0.317,119.966,4,193565
spotify:track:1NvpO1o8SpkdH3txtJQQc7,Post Malone,Lemon Tree,71,1,0.611,0.584,11,-6.897,0,0.0301,0.083,0.0,0.432,116.106,4,243486
spotify:track:67dU06KGaJHLLlo5Y5bkD2,Post Malone,Reputation,74,1,0.314,0.439,2,-5.726,1,0.0311,0.671,0.0,0.181,180.119,4,248178
spotify:track:2OcSE0EXzgUuqkM1NIJPHJ,"Post Malone, The Kid LAROI",Wasting Angels (with The Kid LAROI),75,1,0.583,0.43,9,-7.748,1,0.0353,0.801,0.0,0.0867,84.967,4,243158
spotify:track:4IxeKzzxUSEgivgtbSbyIK,"Post Malone, Gunna",I Cannot Be (A Sadder Song) (with Gunna),86,1,0.517,0.668,1,-6.012,1,0.116,0.0712,0.0,0.407,79.782,4,169824
spotify:track:2meHtZ7N97pJfvTL4hYtfv,Post Malone,Insane,97,1,0.645,0.671,10,-7.208,0,0.0459,0.0597,8e-06,0.11,82.546,4,169661
spotify:track:6R9c642Hs3tOdLowjYaWt2,"Post Malone, Fleet Foxes",Love/Hate Letter To Alcohol (with Fleet Foxes),115,1,0.475,0.569,4,-7.073,0,0.0343,0.037,0.00129,0.232,108.007,4,183816
spotify:track:1oc92BMKYkNxK17C2GtyRM,Polo G,Distraction,121,1,0.713,0.689,11,-5.99,1,0.255,0.16,0.0,0.136,156.934,4,171319
spotify:track:5Ja2u1FPlVxrxeMWEa2dcn,Post Malone,When I’m Alone,177,1,0.485,0.656,10,-6.121,0,0.0528,0.0346,0.0,0.155,140.107,4,195111
spotify:track:7JyFwJC3uRpiNfq7oKafgn,Post Malone,Euthanasia,191,1,0.301,0.303,4,-12.39,1,0.0458,0.177,0.031,0.0979,141.997,4,145796
spotify:track:4C6Uex2ILwJi9sZXRdmqXp,Nicki Minaj,Super Freaky Girl,16,1,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,133.01,4,170977
spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,Caile,75,1,0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-06,0.0852,121.737,3,141340
spotify:track:79HZAZNnOE97rb2hnI0XQr,"Rauw Alejandro, Lyanno, Brray",LOKERA,95,1,0.834,0.828,11,-2.657,0,0.0452,0.21,5.91e-06,0.103,102.019,4,195294
spotify:track:2HZLXBOnaSRhXStMLrq9fD,Ghost,Mary On A Cross,135,1,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,130.02,4,244804
spotify:track:2pIUpMhHL6L9Z5lnKxJJr9,NewJeans,Attention,137,1,0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,104.988,4,180067
spotify:track:6qyS9qBy0mEk3qYaH8mPss,Kordhell,Murder In My Mind,163,1,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,119.966,4,145000
spotify:track:0a4MMyCrzT0En247IhqZbD,NewJeans,Hype Boy,171,1,0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,99.976,4,179027
spotify:track:5kpxVMDvYGRmNqawPqDTYR,"La Adictiva Banda San José de Mesillas, Luis R Conriquez",JGL,173,1,0.702,0.586,8,-5.317,1,0.118,0.55,0.0,0.27,112.852,4,158093
spotify:track:7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",175,1,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,143.969,4,196784
spotify:track:4UyVCLbNG8yhrqbzeSmdho,"Black Eyed Peas, Shakira, David Guetta",DON'T YOU WORRY,189,1,0.816,0.874,11,-4.822,1,0.0308,0.201,0.0,0.209,131.967,4,196364
spotify:track:6tTeRmhhuwDl5Y4UiJdHuO,"Omah Lay, Justin Bieber",attention,104,1,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,119.989,4,180563
spotify:track:374EllG6WyKdKvklfanNZT,"Machine Gun Kelly, Lil Wayne",ay! (feat. Lil Wayne),114,1,0.741,0.616,2,-6.686,1,0.034,0.052,5.86e-05,0.0705,147.008,4,124188
spotify:track:7JIIY2oDPFkURYMCLJuzhe,"Dominic Fike, Zendaya","Elliot's Song - From ""Euphoria"" An HBO Original Series",130,1,0.394,0.327,4,-14.291,1,0.114,0.849,0.0,0.125,93.358,4,150320
spotify:track:1W1N3usYjgI3XGQA0iX9Vq,"Miksu / Macloud, t-low",Sehnsucht,200,1,0.804,0.645,6,-7.069,0,0.0773,0.642,0.0,0.173,142.09,4,152827
spotify:track:5zyZM1EiSqrniyqtprwxpv,Drake,Falling Back,10,1,0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,118.989,4,266179
spotify:track:7a5fliY9SsZENrQWQBZron,Drake,Texts Go Green,25,1,0.765,0.627,0,-4.607,1,0.0622,0.000916,0.195,0.0847,118.997,4,308820
spotify:track:0nAZGkBGKQCXyaoSJfRhC1,Drake,A Keeper,28,1,0.6,0.482,1,-11.596,1,0.0701,0.512,0.000104,0.115,121.909,4,173097
spotify:track:7sT7kZEYd1MrmzLLIRVZas,Drake,Calling My Name,30,1,0.826,0.276,11,-11.227,0,0.266,0.62,8.53e-05,0.118,123.985,4,129965
spotify:track:7IaeavdRzXYQWfu2Wt5GlU,Drake,Currents,38,1,0.883,0.283,0,-12.653,1,0.113,0.104,0.00167,0.0935,122.013,4,157390
spotify:track:23Z3bbYcl1PdcPJemLa4zc,Drake,Flight's Booked,49,1,0.593,0.41,3,-13.097,0,0.0531,0.886,0.0993,0.115,122.584,4,254407
spotify:track:5lVmzrKaqPpPYtF7udoiNq,Drake,Intro,61,1,0.193,0.0218,0,-31.16,0,0.0389,0.955,0.88,0.117,125.501,3,36935
spotify:track:1MJHXJ8bdoynpEtCLCbkWf,Drake,Overdrive,68,1,0.502,0.645,2,-10.611,0,0.122,0.444,0.00964,0.107,109.739,4,202451
spotify:track:5KW4KhJIAbVVSH6pJ4GPkb,Drake,Tie That Binds,87,1,0.775,0.688,4,-10.912,0,0.0593,0.0176,0.0917,0.108,120.017,4,336005
spotify:track:0PKpNkxX3FkcfgxCQUXXds,Drake,Down Hill,89,1,0.718,0.319,3,-11.261,1,0.0435,0.965,0.00036,0.0895,109.994,4,250865
spotify:track:2vy9Ry1TNjCD85TiCbTz0r,Drake,Liability,96,1,0.557,0.706,0,-6.592,1,0.0649,0.268,0.0,0.132,105.013,4,237933
spotify:track:28n8z9IQKyjMPxmvYMBqZa,Luke Combs,The Kind of Love We Make,194,1,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,102.025,4,224427
spotify:track:0qYW2jULeN9giEty0ee9Fy,MC Rogerinho,Botadinha Saliente,105,1,0.985,0.698,0,-2.531,1,0.0341,0.142,0.0,0.321,119.959,4,158000
spotify:track:1M5OUvKG03C0QtzvxRS4Zk,"Dj Guuga, Wesley Safadão, Zé Felipe",Depende,129,1,0.886,0.909,2,-1.84,0,0.0642,0.125,0.0,0.0755,130.027,4,156923
spotify:track:3ITkrUvAA6gzxer2UIom3P,Jorge & Mateus,Molhando o Volante,186,2,0.772,0.647,10,-5.404,1,0.0758,0.707,0.0,0.113,130.183,5,162539
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,2,179,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,95.01,4,244960
spotify:track:3XYRV7ZSHqIRDG87DKTtry,BTS,Permission to Dance,5,26,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,124.925,4,187585
spotify:track:6krYS8KtmNAYyb5uTZiYW4,The Weeknd,Dawn FM,27,1,0.28,0.478,9,-8.755,0,0.037,0.674,5.85e-05,0.483,111.65,4,96240
spotify:track:5XbA7TAqsD0fj0dGBrbb0D,"The Weeknd, Lil Wayne",I Heard You’re Married (feat. Lil Wayne),28,1,0.736,0.848,9,-5.494,0,0.171,0.103,0.0,0.299,109.946,4,263642
spotify:track:6zzdyvVWjGrQBraSvuqJPY,The Weeknd,Starry Eyes,35,1,0.309,0.418,9,-8.622,0,0.031,0.465,7.58e-05,0.295,134.23,4,148000
spotify:track:759ndr57jb0URg4j9YSWml,The Weeknd,A Tale By Quincy,54,1,0.447,0.513,5,-8.67,0,0.127,0.679,2.98e-05,0.096,67.289,3,96232
spotify:track:6a4GH1gljLL7VvmO9u5O92,The Weeknd,Don’t Break My Heart,55,1,0.767,0.618,10,-7.163,1,0.032,0.31,0.0,0.179,121.959,4,205469
spotify:track:3vJcz8exedHCjQ9ed95NqU,The Weeknd,Every Angel is Terrifying,62,1,0.447,0.959,0,-5.59,1,0.348,0.109,2.75e-05,0.0498,118.167,4,167256
spotify:track:1NlK2NtpuUazpziLhnJwEV,The Weeknd,Phantom Regret by Jim,92,1,0.394,0.519,9,-11.042,0,0.0465,0.75,0.195,0.129,110.113,4,179580
spotify:track:3XLbDUB5BX2WqL2qoAsvtb,"Gunna, 21 Savage",thought i was playing,94,1,0.679,0.73,1,-7.483,1,0.0689,0.00421,0.0,0.0736,148.038,4,167840
spotify:track:6gPPoRYJwCsoB2VVdPJfmo,David Kushner,Miserable Man,135,1,0.632,0.349,10,-10.289,1,0.0346,0.926,7.5e-05,0.294,109.981,4,232992
spotify:track:0boodYr1uIpSVmGSP65Fmk,"Gunna, Lil Baby",25k jacket (feat. Lil Baby),141,1,0.903,0.537,5,-6.854,0,0.283,0.16,0.0,0.129,115.013,4,120000
spotify:track:2iCDO8ePNuCvMiMFc0FQdA,Gunna,alotta cake,146,1,0.895,0.543,11,-6.766,0,0.298,0.181,0.0,0.12,120.078,4,193987
spotify:track:2ZGEjmwyeZ3rpEezkZwqOP,"Gunna, Young Thug",mop (feat. Young Thug),160,1,0.878,0.575,9,-8.732,1,0.284,0.00293,0.0,0.273,144.918,4,185213
spotify:track:6M3PsepEj5gyJoIi7Xvr7u,The Weeknd,Take My Breath - Single Version,7,21,0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,120.996,4,220196
spotify:track:0lJE8f0lx8mUSfMyxeYpiC,"TINI, L-Gante",Bar,99,9,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,94.148,4,160213
spotify:track:0So2sgVa8aJiARPl2P29u2,SALES,Pope Is a Rockstar,108,5,0.725,0.446,4,-8.958,0,0.0287,0.85,0.243,0.107,90.024,4,187333
spotify:track:1TUuhV75FeOF6UObRsABo2,Morgan Wallen,Don't Think Jesus,96,1,0.578,0.431,2,-7.034,1,0.0269,0.469,0.0,0.137,116.979,3,226975
spotify:track:3GbQcjKWT7eVpUfzqwUjxv,"Lil Nas X, YoungBoy Never Broke Again",Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),86,1,0.872,0.422,1,-7.415,0,0.363,0.0254,0.0,0.109,149.956,4,180666
spotify:track:7My9ca9QEIR8MvIOdIrTWA,"Eminem, Snoop Dogg",From The D 2 The LBC (with Snoop Dogg),135,1,0.73,0.785,9,-7.986,0,0.243,0.105,0.0,0.0445,82.037,4,215120
spotify:track:4axSuOg3BqsowKjRpj59RU,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,152,1,0.476,0.189,11,-13.777,0,0.0329,0.904,4.52e-06,0.254,115.851,4,264439
